5,131,7,3.08485447484156e-05,0.000842635571188604
5,692,7,-6.33726200849267e-08,0.00137138313542563
5,481,9,0.000192049150786888,0.00091049508992496
5,868,9,2.46829249757345e-05,0.0012378925584667
5,68,15,2.24485442791328e-07,0.00398878310904229
5,487,15,7.16201240668994e-09,0.0016768504068712
5,97,16,3.48422721794095e-09,0.00231336680282182
5,325,17,3.42144038297798e-08,0.00180922760800256
5,88,18,0.000366015987264444,0.00274267637750327
5,230,18,-8.29394126131846e-09,0.000658582030362568
5,1416,18,-1.05557150528795e-07,0.000427489607200341
5,76,20,8.96195765063539e-05,0.000194773905991652
5,352,21,1.13299450134874e-10,0.000807290243199875
5,378,21,4.64290064248525e-05,0.000341935311286358
5,386,22,-7.24475086674651e-11,9.08250413915832e-05
5,929,22,8.55836949594927e-09,0.000957251509149184
5,222,23,1.93408502823436e-05,0.000117324121511991
5,300,23,5.04400929462584e-05,0.000571820831137178
5,259,24,2.08266481812017e-05,0.000852916754866702
5,85,25,-4.61677654420394e-10,0.000175909383839215
5,332,26,4.7139920759559e-05,0.00211353289721104
5,841,26,9.40134121604818e-05,0.000229261170364286
5,522,31,-3.30383182422348e-09,0.000937145112958517
5,641,31,1.18956118091165e-08,0.00138066868174722
5,1050,33,7.24230195243481e-07,0.00212963139237784
5,133,34,7.84285372782757e-05,0.000736456502453277
5,763,34,1.04013936636467e-07,0.000999110131780619
5,935,35,0.000318289513230373,0.00218918319490554
5,1094,35,-6.85309239236793e-08,0.00070225653546069
5,109,37,0.000639483287798352,0.00129510230021629
5,480,37,-2.92732268686736e-06,0.0023293048057702
5,837,37,-2.41924053363495e-09,0.000692226456433562
5,1008,37,-1.60916163385132e-08,0.0056584575158766
5,435,39,3.76549252169362e-07,0.00162955652483106
5,264,50,1.26188678833962e-11,7.41459785030258e-05
5,394,51,1.03441042647987e-11,0.000426062067069287
5,488,52,0.000197808898121195,0.000855461835895717
5,1359,52,-4.52685012926766e-09,0.00275471419835357
5,68,53,1.25081241043895e-07,0.00446565767198643
5,981,53,-3.79655196218145e-08,0.011013394537427
5,594,59,0.000216792171090579,0.00508446748759997
5,840,66,0.000776494135995088,0.00159187704654282
5,15,68,3.77112342980578e-05,0.000935634115720808
5,53,68,0.00205843969748317,0.00557959514819505
5,1271,68,-5.11901282548493e-07,0.0040274024325895
5,564,69,1.35897756891184e-08,0.00486090438602879
5,960,69,-8.43642668425369e-09,0.00660908886123407
5,1025,69,-2.85664519555471e-07,0.00445995258096975
5,584,73,-2.30233897478708e-09,0.000620869599336783
5,20,76,-2.41208442810028e-12,0.000192663031279525
5,523,76,5.36420854541615e-10,0.00050631834550488
5,757,77,0.00135625813746472,0.0043703011912948
5,593,80,5.15865287217493e-09,0.0012354193206685
5,1187,80,7.71533127697984e-10,0.00100390255856354
5,595,81,1.40959550871246e-08,0.000659346543490914
5,1247,81,-4.15301350389758e-08,1.00160818806929e-05
5,1263,81,-5.03781922145525e-07,0.00331593125368727
5,1274,84,-3.88456888291509e-08,0.00375108172575126
5,1454,84,-2.60125886695868e-07,0.00756952393315858
5,1462,84,-1.14386583852293e-06,0.0105740030487665
5,25,85,-3.67269310963759e-10,0.000125429773835009
5,18,88,-4.08115605696601e-08,0.00356701058870261
5,947,88,-2.64620558534967e-09,0.00394975394319781
5,17,93,4.63679450942308e-08,0.000508414556320398
5,352,93,-1.42431990021065e-11,0.000572980004322779
5,203,94,-8.59063415262072e-08,0.00964979351558768
5,16,97,-4.06926578839262e-11,0.000739620630987568
5,530,97,0.00250590717610532,0.0096477777343276
5,1006,97,1.59544971370321e-07,0.00717948304024448
5,203,99,-5.08827390632158e-08,0.00378978936670789
5,468,99,-3.68353012408079e-08,0.000544282170699242
5,260,100,1.02499617929763e-05,0.000451938222592927
5,393,100,4.74736753140741e-11,0.000623831467224267
5,1052,100,0.000163939432934128,0.000498743324042431
5,728,102,4.23039247310869e-10,0.00137424206124519
5,254,103,0.000143745106169755,0.00194930802596748
5,520,104,1.94267022381627e-12,0.000433230893744834
5,324,106,9.65561754692013e-05,0.00529436165923381
5,395,106,-1.45428976266548e-09,0.00237552824991415
5,1322,106,6.04041861905699e-05,0.00110556586195745
5,283,107,-8.59755874391308e-09,0.00226076116910106
5,595,107,7.34102747195662e-09,0.00253359404364738
5,37,109,-1.97351252828605e-09,0.00200642085793757
5,1410,109,0.000639483287798352,0.00129510230021629
5,209,112,0.000422990508622097,0.000753428003543611
5,230,112,-6.08145719414898e-09,0.000914624107165598
5,152,114,1.13063604648439e-08,0.0059694027648072
5,562,115,2.37125437594214e-09,0.00350381273128129
5,1058,115,-4.55725697482219e-09,0.000503311396287778
5,1652,115,0.000215753941792816,0.00234480935852386
5,172,118,-1.05207966966903e-07,0.00328936792181734
5,420,118,0.00034968028220432,0.00106858965026528
5,1196,120,4.10722978882533e-07,0.00103435895613308
5,7,131,2.93802107053984e-05,0.000842326133384627
5,763,131,9.07246716833636e-08,0.00198163971497494
5,34,133,0.000168032887265294,0.00057500524944881
5,408,133,-7.21665118935005e-09,0.000713945167577768
5,163,138,-3.48220863634452e-09,0.00327256563550416
5,540,138,2.02357763731314e-10,0.00358849531182282
5,576,138,5.53892509179263e-08,0.0012532965313091
5,408,139,2.0911196430786e-09,0.000880121009393526
5,149,140,4.24487157418602e-09,0.000558478378799053
5,290,140,-1.20799778538413e-07,0.00294540285064141
5,841,140,-9.40134121604818e-05,0.000229261170364286
5,563,141,9.08713464870444e-05,0.000477230725895015
